Ingredient,Text,Recipe_Index,Rating
baking soda,1.8 tsp baking soda,Misc_96,NA
baking soda,1.37142857143 tsp. baking soda,Misc_97,NA
baking soda,2.0 teaspoon baking soda,Misc_98,NA
baking soda,2.66666666667 teaspoon baking soda,Misc_99,0.9
baking soda,3.33333333333 teaspoons baking soda,Misc_100,NA
baking soda,1.5 teaspoon of baking soda,Misc_101,NA
baking soda,4.0 tsp 5 ml baking soda,Misc_102,NA
baking soda,1.33333333333 teaspoons baking soda,Misc_103,NA
baking soda,1.6 tsp. baking soda,Misc_104,NA
baking soda,4.0 tsp. baking soda,Misc_105,NA
baking soda,1.33333333333 tsp. baking soda,Misc_106,NA
baking soda,1.6 tsp. baking soda,Misc_107,NA
baking soda,2.0 teaspoon baking soda,Misc_108,NA
baking soda,4.0 teaspoons baking soda,Misc_109,NA
baking soda,1.5 teaspoon baking soda,Misc_110,0.88
baking soda,1.06666666667 teaspoon baking soda,Misc_111,NA
baking soda,2.0 teaspoon baking soda,Misc_112,NA
baking soda,1.14285714286 teaspoon baking soda,Misc_113,NA
baking soda,1.6 teaspoon baking soda,Misc_114,0.82
beans,2.4 cup canned white cannellini beans rinsed and drained,E_145,0
bourbon,4.0 tablespoons kentucky bourbon,AR_97,0.933333302
bread flour,0.177777777778 cups unbleached bread flour,E_146,0.5
bread flour,6.66666666667 cups bread flour,Misc_1,1
bread flour,1.33333333333 cup/150 grams bread flour,Misc_3,0.8
bread flour,24.0 ounces bread flour,Misc_21,NA
bread flour,"2.66666666667 	cups bread flour",Misc_49,NA
bread flour,2.22222222222 cupsbread flour,Misc_94,NA
bread flour,4.44426666667 cups bread flour,Misc_100,NA
brown rice flour,1.33333333333 cups brown rice flour mix,E_197,0.875
brown sugar,1.0 cup packed brown sugar,AR_1,0.920724583
brown sugar,0.4444444444444444 cup packed brown sugar,AR_2,0.937981987
brown sugar,0.75 cup packed brown sugar,AR_3,0.917986774
brown sugar,1.0 cup brown sugar,AR_4,0.922985077
brown sugar,0.75 cup packed brown sugar,AR_5,0.937341785
brown sugar,1.0 cup packed brown sugar,AR_7,0.896335125
brown sugar,1.5 cup brown sugar,AR_8,0.942446041
brown sugar,0.8 cup packed light brown sugar,AR_10,0.905162048
brown sugar,1.3333333333333333 cup packed brown sugar,AR_11,0.902891922
brown sugar,1.0 cup packed brown sugar,AR_12,0.873469353
brown sugar,2.0 cup packed brown sugar,AR_13,0.909016418
brown sugar,0.6666666666666666 cup packed brown sugar,AR_14,0.90666666
brown sugar,0.75 cup packed light brown sugar,AR_15,0.924302769
brown sugar,1.1428571428571428 cups packed brown sugar,AR_16,0.85882349
brown sugar,0.6666666666666666 cup brown sugar,AR_19,0.880000019
brown sugar,3.333333333333333 cups packed brown sugar,AR_21,0.881944466
brown sugar,1.0 cup packed brown sugar,AR_26,0.9
brown sugar,1.5 cups packed brown sugar,AR_28,0.873333359
brown sugar,0.25 cup light brown sugar,AR_30,0.859829044
brown sugar,1.6 cups brown sugar,AR_32,0.830769253
brown sugar,1.3333333333333333 cup packed brown sugar,AR_33,0.826666641
brown sugar,1.3333333333333333 cup brown sugar,AR_35,0.843636322
brown sugar,2.0 cups packed brown sugar,AR_37,0.8
brown sugar,0.09523809523809523 cup packed brown sugar,AR_38,0.823999977
brown sugar,1.0 cup packed brown sugar,AR_39,0.6
brown sugar,2.0 cup packed brown sugar,AR_43,0.828866005
brown sugar,1.3333333333333333 cup brown sugar packed,AR_44,0.9
brown sugar,0.75 cup packed brown sugar,AR_45,0.821052647
brown sugar,3.0 cup brown sugar,AR_47,0.7125
brown sugar,1.5 cup packed brown sugar,AR_48,0.677777767
brown sugar,1.0 cup packed brown sugar,AR_49,0.592592573
brown sugar,2.0 cup packed brown sugar,AR_53,0.692473125
brown sugar,0.5 cup brown sugar,AR_54,0.723741007
brown sugar,1.5 cup packed brown sugar,AR_55,0.385714293
brown sugar,1.0 cup packed brown sugar,AR_57,0.595505619
brown sugar,1.5 cup brown sugar,AR_66,0.902002907
brown sugar,0.75 cup light brown sugar,AR_67,0.939130402
brown sugar,0.75 cup packed light brown sugar,AR_69,0.920792103
brown sugar,0.8 cup packed brown sugar,AR_70,0.91003809
brown sugar,0.75 cup packed brown sugar,AR_78,0.915186214
brown sugar,1.0 cup brown sugar,AR_79,0.633333349
brown sugar,1.2 cup brown sugar,AR_81,0.912062263
brown sugar,4.0 cup packed brown sugar,AR_84,0.905737686
brown sugar,0.75 cup brown sugar,AR_88,0.955555534
brown sugar,0.6000000000000001 cup packed brown sugar,AR_89,0.909890079
brown sugar,1.5 cup packed brown sugar,AR_90,0.902608681
brown sugar,1.5 cup packed brown sugar,AR_91,0.928301907
brown sugar,2.4000000000000004 cups packed brown sugar,AR_95,0.844067764
brown sugar,1.3333333333333333 cup brown sugar,AR_96,0.818181801
brown sugar,0.8 cup packed brown sugar,AR_97,0.933333302
brown sugar,2.0 cups packed brown sugar,AR_98,0.90666666
brown sugar,0.7384615384615385 cups packed brown sugar,AR_101,0.6
brown sugar,1.0 cup brown sugar,AR_102,0.9375
brown sugar,0.4 cup packed brown sugar,AR_103,0.88125
brown sugar,3.0 cup packed brown sugar,AR_107,0.927272701
brown sugar,0.5714285714285714 cup packed brown sugar,AR_108,0.867741966
brown sugar,0.6666666666666666 cup packed brown sugar,AR_109,0.871794891
brown sugar,1.0 cup packed light brown sugar,AR_110,0.868292713
brown sugar,2.0 cup packed brown sugar,AR_111,1
brown sugar,0.25 cup packed brown sugar,AR_116,0.847999954
brown sugar,0.4 cup packed brown sugar,AR_118,0.830769253
brown sugar,1.25 cups packed brown sugar,AR_119,0.845714283
brown sugar,1.5 cup brown sugar,AR_128,0.714285707
brown sugar,1.0 cup packed brown sugar,AR_140,0.584615374
brown sugar,1.3333333333333333 cup packed brown sugar,AR_141,0.784615374
brown sugar,1.5 cup packed brown sugar,AR_142,0.671428585
brown sugar,1.0 cup packed brown sugar,AR_144,0.442857122
brown sugar,1.0 cups packed brown sugar,AR_155,0.931135178
brown sugar,4.0 cup packed brown sugar,AR_156,0.924294472
brown sugar,0.75 cup packed brown sugar,AR_164,0.917012405
brown sugar,2.6666666666666665 cups brown sugar,AR_169,0.873728848
brown sugar,1.5 cup brown sugar,AR_195,0.585714293
brown sugar,1.0 cup packed brown sugar,AR_197,0.706521749
brown sugar,1.0 cup packed brown sugar,AR_218,0.877419376
brown sugar,4.0 cups brown sugar,AR_256,0.870253181
brown sugar,0.5 cup packed brown sugar,AR_280,NA
brown sugar,1.8 cup packed light brown sugar,E_21,0.75
brown sugar,1.8 cup packed golden brown sugar,E_26,0.875
brown sugar,0.8 cup firmly packed light brown sugar,E_79,0.75
brown sugar,4.0 cup firmly packed brown sugar,E_88,0.375
brown sugar,0.75 cup packed light brown sugar,E_89,0.875
brown sugar,0.6 cup packed brown sugar,E_91,1
brown sugar,1.5 cup packed light brown sugar,E_95,1
brown sugar,6.0 tablespoons brown sugar,E_133,0.75
brown sugar,0.0888888888889 cup light brown sugar,E_146,0.5
brown sugar,96.0 tablespoons soft brown sugar,E_169,0.5
brown sugar,0.333333333333 cup packed brown sugar,E_197,0.875
brown sugar,1.5 cup packed light brown sugar,E_215,0.875
brown sugar,1.0 cup firmly packed light brown sugar,E_220,0.75
brown sugar,2.57142857143 cups packed light brown sugar,E_230,0.875
brown sugar,2.0 cup packed golden brown sugar,E_258,0.75
brown sugar,0.666666666667 cup unpacked dark brown sugar,E_282,1
brown sugar,0.705882352941 cup packed light brown sugar,E_294,0.75
brown sugar,1.0 cup packed light brown sugar,E_362,0.625
brown sugar,1.14285714286 cup packed golden brown sugar,E_375,0.75
brown sugar,2.18181818182 cup  brown sugar,E_399,1
brown sugar,0.213333333333 cup packed light brown sugar,E_509,0.75
brown sugar,5.0 cups light brown sugar,Misc_1,1
brown sugar,0.5 cup light brown sugar 0.5 cup packed,Misc_2,1
brown sugar,0.666666666667 cup/100 grams packed dark brown sugar,Misc_3,0.8
brown sugar,1.2 cup/55 grams packed light or dark brown sugar,Misc_4,0.8
brown sugar,2.18181818182 cups packed light brown sugar,Misc_5,0.8
brown sugar,1.0 cup packed light brown sugar,Misc_6,0.8
brown sugar,2.4 cups packed light brown sugar,Misc_7,0.8
brown sugar,0.872727272727 cup dark brown sugar packed,Misc_8,1
brown sugar,0.75 cup packed brown sugar,Misc_9,0.86
brown sugar,1.2 cup packed dark brown sugar,Misc_10,0.84
brown sugar,0.6 cup packed brown sugar,Misc_11,0.86
brown sugar,1.0 cup firmly packed light brown sugar,Misc_12,0.984
brown sugar,1.33333333333 cup packed light brown sugar,Misc_13,0.6
brown sugar,2.30769230769 cups 247 grams lightly packed brown sugar,Misc_14,NA
brown sugar,1.33333333333 cup brown sugar tightly packed 250g,Misc_15,1
brown sugar,0.833333333333 cups packed brown sugar,Misc_16,0.9
brown sugar,1.25 cups firmly packed brown sugar,Misc_17,0.9
brown sugar,0.888888888889 cup light brown sugar firmly packed,Misc_18,0.88
brown sugar,2.25 cups light brown sugar packed 300g,Misc_19,0.98
brown sugar,2.0 cup light brown sugar,Misc_20,0.96
brown sugar,16.0 ounces light brown sugar,Misc_21,NA
brown sugar,1.0 cup packed dark brown sugar preferably molasses sugar,Misc_22,NA
brown sugar,0.666666666667 cup brown sugar,Misc_24,0.9
brown sugar,1.5 cup lightly packed brown sugar,Misc_25,NA
brown sugar,2.0 cup packed brown sugar,Misc_26,0.9
brown sugar,2.0 cup 200 grams packed brown sugar,Misc_27,NA
brown sugar,2.0 cup 200 grams packed brown sugar,Misc_28,0.98
brown sugar,1.33333333333 cup brown sugar,Misc_29,NA
brown sugar,1.8 cup brown sugar packed,Misc_30,1
brown sugar,0.8 cup packed brown sugar,Misc_31,0.8
brown sugar,5.5 cup brown sugar,Misc_32,NA
brown sugar,0.72 cup brown sugar packed,Misc_33,NA
brown sugar,9.42857142857 cups  light brown sugar,Misc_34,NA
brown sugar,0.461538461538 cup packed brown sugar,Misc_35,0.6
brown sugar,1.875 cups dark brown sugar,Misc_36,0.982
brown sugar,0.666666666667 cup dark brown sugar,Misc_37,0.8
brown sugar,0.666666666667 cup light brown sugar,Misc_37,0.8
brown sugar,1.6 cup firmly packed light brown sugar,Misc_38,NA
brown sugar,0.6 cup light brown sugar packed,Misc_39,NA
brown sugar,0.75 cup 160 grams firmly packed light brown sugar,Misc_40,NA
brown sugar,0.9 cup packed brown sugar light or dark but we prefer dark!,Misc_41,NA
brown sugar,1.6 cup brown sugar,Misc_42,NA
brown sugar,1.26315789474 cup 200 grams brown sugar,Misc_43,NA
brown sugar,2.0 cup brown sugar,Misc_44,NA
brown sugar,0.666666666667 cup packed baker’s corner brown sugar,Misc_45,NA
brown sugar,1.0 cup packed brown sugar i always use dark,Misc_46,NA
brown sugar,0.428571428571 cup firmly packed brown sugar,Misc_47,NA
brown sugar,0.888888888889 cup light brown sugar firmly packed,Misc_48,NA
brown sugar,"2.0 	cups packed brown sugar",Misc_49,NA
brown sugar,"2.0 	cup light or dark brown sugar tightly packed",Misc_50,NA
brown sugar,"0.711111111111 	cup packed light brown sugar",Misc_51,NA
brown sugar,"0.72 	cup 150 grams packed light brown sugar",Misc_52,NA
brown sugar,"2.25 	cups packed dark brown sugar",Misc_53,NA
brown sugar,1.66666666667 cups firmly packed light brown sugar,Misc_54,NA
brown sugar,1.14285714286 cup firmly packed light muscavado sugar or dark brown sugar,Misc_55,NA
brown sugar,1.5 cup 150g packed dark brown sugar,Misc_56,NA
brown sugar,3.0 cups brown sugar,Misc_60,NA
brown sugar,0.75 cup brown sugar packed,Misc_61,NA
brown sugar,2.0 cup brown sugar,Misc_62,NA
brown sugar,1.33333333333 cup light brown sugar,Misc_63,NA
brown sugar,0.9 cup dark brown sugar firmly packed,Misc_64,NA
brown sugar,0.75 cup packed light brown sugar,Misc_65,NA
brown sugar,1.0 cup packed brown sugar,Misc_67,0.88
brown sugar,0.5 cup 54 g brown sugar packed,Misc_68,NA
brown sugar,1.0 cup packed light brown sugar,Misc_69,0.92
brown sugar,1.33333333333 cup brown sugar light or dark,Misc_70,1
brown sugar,1.2 cup 50 g packed brown sugar,Misc_72,NA
brown sugar,1.0 cup tightly packed light brown sugar,Misc_73,NA
brown sugar,1.33333333333 cup brown sugar,Misc_74,0.92
brown sugar,2.66666666667 cups firmly packed brown sugar,Misc_75,NA
brown sugar,2.0 cup brown sugar packed,Misc_76,NA
brown sugar,2.66285714286 cups light brown sugar,Misc_77,NA
brown sugar,1.6 cup | 150g brown sugar,Misc_78,NA
brown sugar,2.57142857143 cup light brown sugar packed,Misc_79,NA
brown sugar,1.0 cup light brown sugar dark brown is fine too,Misc_80,NA
brown sugar,2.66666666667 cup light brown sugar,Misc_81,1
brown sugar,1.71428571429 cup packed brown sugar light or dark,Misc_82,0.934
brown sugar,0.75 cup brown sugar,Misc_83,NA
brown sugar,1.84615384615 cup brown sugar  packed light or dark,Misc_84,0.99
brown sugar,0.888888888889 cup light brown sugar firmly packed,Misc_85,NA
brown sugar,2.0 cup brown sugar packed,Misc_86,1
brown sugar,4.0 cup brown sugar,Misc_87,0.92
brown sugar,0.857142857143 cup packed brown sugar,Misc_89,NA
brown sugar,4.8 ⁄4 cups packed light brown sugar,Misc_90,NA
brown sugar,1.0 cup packed dark brown sugar,Misc_91,NA
brown sugar,2.0 cup packed light brown sugar,Misc_92,NA
brown sugar,1.33333333333 cup brown sugar packed,Misc_93,1
brown sugar,1.66666666667 cups packed light brown sugar,Misc_94,NA
brown sugar,1.33333333333 c. brown sugar packed,Misc_95,1
brown sugar,1.8 cup 150 g packed light brown sugar,Misc_96,NA
brown sugar,2.13332571429 cup light brown sugar,Misc_97,NA
brown sugar,2.5 cup packed dark brown sugar,Misc_98,NA
brown sugar,2.0 cup packed light brown sugar,Misc_99,0.9
brown sugar,3.33333333333 cups light brown sugar,Misc_100,NA
brown sugar,2.25 cup of firmly packed golden brown sugar,Misc_101,NA
brown sugar,3.0 135 cup brown sugar,Misc_102,NA
brown sugar,1.33333333333 ⁄2 cups brown sugar packed,Misc_103,NA
brown sugar,0.8 cup firmly packed light brown sugar,Misc_104,NA
brown sugar,4.0 cup firmly packed dark brown sugar,Misc_105,NA
brown sugar,0.888888888889 cup firmly packed light brown sugar,Misc_106,NA
brown sugar,0.8 cup firmly packed light brown sugar,Misc_107,NA
brown sugar,1.0 cup brown sugar packed,Misc_108,NA
brown sugar,2.0 cups packed brown sugar,Misc_109,NA
brown sugar,12.0 ounces light brown sugar,Misc_110,0.88
brown sugar,1.33333333333 cup brown sugar tightly packed 250g,Misc_111,NA
brown sugar,0.888888888889 cup dark brown sugar,Misc_112,NA
brown sugar,0.888888888889 cup light brown sugar,Misc_112,NA
brown sugar,0.857142857143 cup light brown sugar – press brown sugar down when measuring,Misc_113,NA
brown sugar,1.2 cup packed light brown sugar,Misc_114,0.82
brown sugar,0.666666666667 cup dark brown muscavado sugar,Misc_23,0.9
butter,1.0 cup butter softened,AR_1,0.920724583
butter,0.6666666666666666 cup butter,AR_2,0.937981987
butter,1.0 cup butter softened,AR_3,0.917986774
butter,1.0 cup butter,AR_4,0.922985077
butter,1.0 cup butter softened,AR_5,0.937341785
butter,1.0 cup butter softened,AR_7,0.896335125
butter,2.0 cup butter softened,AR_8,0.942446041
butter,0.5333333333333333 cup butter softened,AR_10,0.905162048
butter,1.3333333333333333 cup butter,AR_11,0.902891922
butter,1.0 cup butter softened,AR_12,0.873469353
butter,0.6666666666666666 cup unsalted butter,AR_14,0.90666666
butter,1.1428571428571428 cups butter,AR_16,0.85882349
butter,0.5 cup butter softened,AR_23,0.869999981
butter,1.0 cup butter,AR_26,0.9
butter,1.0 cup butter softened,AR_27,0.876923084
butter,0.5 cup butter softened,AR_30,0.859829044
butter,0.6666666666666666 cup butter,AR_33,0.826666641
butter,2.0 cup butter softened,AR_35,0.843636322
butter,2.0 cups butter softened,AR_37,0.8
butter,0.09523809523809523 cup butter softened,AR_38,0.823999977
butter,0.5 cup butter softened,AR_39,0.6
butter,0.5 cup unsalted butter,AR_39,0.6
butter,1.5 cup butter,AR_48,0.677777767
butter,1.6666666666666665 cups unsalted butter,AR_49,0.592592573
butter,0.6666666666666666 cup butter melted,AR_52,0.476190472
butter,1.0 cup butter softened,AR_55,0.385714293
butter,1.0 cup butter,AR_57,0.595505619
butter,1.5 cup unsalted butter very soft,AR_67,0.939130402
butter,1.5 cup unsalted butter,AR_69,0.920792103
butter,0.8 cup butter softened,AR_70,0.91003809
butter,1.0 cup butter,AR_78,0.915186214
butter,2.0 cup butter,AR_79,0.633333349
butter,2.0 cup unsalted butter,AR_84,0.905737686
butter,2.0 cup butter chilled,AR_90,0.902608681
butter,1.0 cup butter softened,AR_91,0.928301907
butter,1.6 cup butter softened,AR_95,0.844067764
butter,0.6666666666666666 cup butter softened,AR_96,0.818181801
butter,0.8 cup butter softened,AR_97,0.933333302
butter,1.3333333333333335 cups butter,AR_98,0.90666666
butter,1.0 cup butter,AR_99,0.858333302
butter,0.6666666666666666 cup butter softened,AR_102,0.9375
butter,0.8 cup butter softened,AR_103,0.88125
butter,1.0 cup butter,AR_110,0.868292713
butter,1.0 cup butter softened,AR_111,1
butter,1.5 cups butter softened,AR_119,0.845714283
butter,2.0 cup butter melted,AR_128,0.714285707
butter,1.3333333333333333 cup butter,AR_140,0.584615374
butter,16.0 tablespoons butter,AR_142,0.671428585
butter,1.0 cup butter softened,AR_144,0.442857122
butter,1.3333333333333333 cups butter softened,AR_155,0.931135178
butter,3.0 cup unsalted butter melted,AR_156,0.924294472
butter,1.0 cup butter softened,AR_164,0.917012405
butter,1.3333333333333333 cup butter melted,AR_169,0.873728848
butter,2.0 cup butter softened,AR_195,0.585714293
butter,1.3333333333333333 cup unsalted butter softened,AR_196,0.785929632
butter,2.0 cup butter,AR_197,0.706521749
butter,2.0 cup butter softened,AR_256,0.870253181
butter,2.75 cups unsalted butter room temperature,E_21,0.75
butter,1.2 cup 1 stick unsalted butter room temperature,E_26,0.875
butter,3.2 sticks 1 cup unsalted butter softened,E_79,0.75
butter,9.6 ounces unsalted butter at room temperature,E_87,0.75
butter,8.0 cup unsalted butter at room temperature,E_88,0.375
butter,1.0 cup 2 sticks unsalted butter cut into small cubes at room temperature,E_89,0.875
butter,0.8 cup 2 sticks butter softened,E_91,1
butter,2.0 cup 2 sticks unsalted butter room temperature,E_95,1
butter,1.0 stick unsalted butter,E_133,0.75
butter,8 ounces unsalted butter room temperature,E_146,0.5
butter,48.0 rounded tablespoon vegan butter,E_169,0.5
butter,1.0 cup 1 stick unsalted butter room temperature,E_215,0.875
butter,1 cup unsalted butter softened,E_220,0.75
butter,1.71 cups unsalted butter melted and cooled slightly,E_230,0.875
butter,1.0 cup 1 stick butter room temperature,E_258,0.75
butter,0.94 cups unsalted butter softened,E_294,0.75
butter,15.0 tablespoons unsalted butter room temperature,E_360,1
butter,13.3333333333 tablespoons unsalted butter room temperature,E_362,0.625
butter,0.571428571429 cup 1 stick unsalted butter room temperature,E_375,0.75
butter,30.5454545455 tablespoons cold unsalted butter chopped,E_399,1
butter,0.2 cups unsalted butter softened,E_509,0.75
butter,5.0 cups unsalted butter,Misc_1,1
butter,4.0 ounces butter 4.0 ounces/1 stick,Misc_2,1
butter,14.6666666667 tablespoons/150 grams unsalted butter melted,Misc_3,0.8
butter,2.4 pound/227 grams unsalted butter 2 sticks room temperature,Misc_4,0.8
butter,11.6363636364 ounces butter softened,Misc_5,0.8
butter,28.0 tablespoons butter melted,Misc_6,0.8
butter,12.8 ounces butter softened,Misc_7,0.8
butter,0.872727272727 cup butter,Misc_8,1
butter,0.8 cup 1 stick unsalted butter,Misc_10,0.84
butter,0.8 cup 2 sticks butter softened,Misc_11,0.86
butter,1.0 cup unsalted butter see notes below room temperature,Misc_12,0.984
butter,1.33333333333 cup 2 sticks unsalted butter room temperature,Misc_13,0.6
butter,3.69230769231 sticks 227 grams unsalted butter at room temperature,Misc_14,NA
butter,1.06666666667 cup unsalted butter  melted and cooled at least 10 minutes 226g,Misc_15,1
butter,1.5 cups land o lakes® butter softened,Misc_17,0.9
butter,0.666666666667 cup unsalted butter right from the fridge or at room temperature,Misc_18,0.88
butter,1.5 cup unsalted butter melted and then cooled for at least 5 minutes* 226g,Misc_19,0.98
butter,4.0 sticks 1 cup unsalted butter softened,Misc_20,0.96
butter,16.0 ounces unsalted butter,Misc_21,NA
butter,0.5 pound 2 sticks cold unsalted butter cut into small pieces,Misc_22,NA
butter,2 cups unsalted butter at room temperature,Misc_23,0.9
butter,0.666666666667 cup butter softened,Misc_24,0.9
butter,4.0 sticks butter softened,Misc_25,NA
butter,2.0 cup butter softened,Misc_26,0.9
butter,32.0 tablespoons 230 grams unsalted butter at room temperature 2 sticks,Misc_27,NA
butter,32.0 tablespoons 230 grams unsalted butter at room temperature 2 sticks,Misc_28,0.98
butter,16.0 tablespoons 1 1/2 sticks butter melted and cooled for 5 minutes,Misc_29,NA
butter,2.4 cup unsalted butter melted,Misc_30,1
butter,0.4 cup butter,Misc_31,0.8
butter,2.0 cup butter ,Misc_32,NA
butter,0.96 cup butter unsalted melted,Misc_33,NA
butter,3.42857142857 cup butter,Misc_34,NA
butter,1.875 cups real unsalted butter,Misc_36,0.982
butter,2.66666666667 sticks unsalted butter divided; 1 stick melted to browned butter 1 stick room temperature,Misc_37,0.8
butter,2.13333333333 cups butter softened,Misc_38,NA
butter,0.8 cup butter 2 sticks  softened,Misc_39,NA
butter,1.0 cup 2 sticks 226 grams unsalted butter room temperature,Misc_40,NA
butter,1.6 cup butter softened,Misc_42,NA
butter,1.26315789474 cup 230 grams unsalted butter softened to room temperature,Misc_43,NA
butter,24.0 tablespoons butter 1 1/2 sticks melted and cooled until warm,Misc_44,NA
butter,1.33333333333 cup countryside creamery unsalted butter softened,Misc_45,NA
butter,0.666666666667 cup butter softened,Misc_46,NA
butter,0.571428571429 cup butter softened,Misc_47,NA
butter,0.666666666667 cup unsalted butter right from the fridge or at room temperature,Misc_48,NA
butter,"2.0 	cups 2 1/2 sticks butter at room temperature",Misc_49,NA
butter,"2.0 	cup 2 sticks unsalted butter room temperature",Misc_50,NA
butter,"8.53333333333 	ounces unsalted butter at room temperature",Misc_51,NA
butter,0.96 cups unsalted butter cut into chunks at room temperature,Misc_52,NA
butter,"42.0 	tablespoons unsalted butter 1 3/4 sticks",Misc_53,NA
butter,1.14285714286 cup unsalted butter room temperature,Misc_55,NA
butter,1.0 lb butter unsalted,Misc_60,NA
butter,2.0 cup butter softened,Misc_62,NA
butter,1.77777777778 cup 2 sticks unsalted butter softened,Misc_63,NA
butter,1.0 cup softened butter,Misc_65,NA
butter,1.0 cup 113 g butter,Misc_68,NA
butter,1.33333333333 cup butter softened to cool room temperature not overly warm or melty,Misc_70,1
butter,2.4 pound 2 sticks; 227 g unsalted butter room temperature,Misc_72,NA
butter,1.0 cup room temperature unsalted butter,Misc_73,NA
butter,0.666666666667 cup butter,Misc_74,0.92
butter,1.77777777778 cup unsalted butter melted and cooled slightly,Misc_75,NA
butter,2.0 cup unsalted butter cold,Misc_76,NA
butter,10.2857142857 ounces butter,Misc_77,NA
butter,1.2 cup | 110g | 1 stick butter,Misc_78,NA
butter,2.57142857143 cup unsalted butter softened 1 1/2 sticks,Misc_79,NA
butter,2.0 cup 1 1/2 sticks unsalted butter melted,Misc_81,1
butter,1.71428571429 cup butter melted,Misc_82,0.934
butter,0.75 cup butter softened,Misc_83,NA
butter,44.3076923077 tbsp unsalted butter,Misc_84,0.99
butter,0.666666666667 cup unsalted butter at room temperature,Misc_85,NA
butter,2.0 cup butter softened to room temperature,Misc_86,1
butter,3.0 cup butter softened to room temperature,Misc_87,0.92
butter,1.71428571429 cup 1 stick butter,Misc_89,NA
butter,4.8 ⁄2 cups unsalted butter softened,Misc_90,NA
butter,1.0 cup 2 sticks unsalted butter melted and cooled,Misc_91,NA
butter,1.33333333333 pound 2 sticks unsalted butter melted and just warm to the touch,Misc_92,NA
butter,1.33333333333 cup butter,Misc_93,1
butter,1.66666666667 cups 284g unsalted butter,Misc_94,NA
butter,1.33333333333 cup[s sticks unsalted butter,Misc_95,1
butter,1.2 cup 115 g unsalted butter softened at room temperature,Misc_96,NA
butter,1.82856685714 cup unsalted butter,Misc_97,NA
butter,2 cup unsalted butter,Misc_98,NA
butter,2.66666666667 cup 2 sticks unsalted butter softened *see notes,Misc_99,0.9
butter,2.66666666667  cups unsalted butter,Misc_100,NA
butter,39.0 tablespoons of butter melted and cooled,Misc_101,NA
butter,4.0 cup 240 g of unsalted butter,Misc_102,NA
butter,1.33333333333 cups butter softened,Misc_103,NA
butter,0.8 cup unsalted butter at room temperature,Misc_104,NA
butter,64.0 tbs. 1 stick unsalted butter softened,Misc_105,NA
butter,1.33333333333 cup 2 sticks unsalted butter at room temperature,Misc_106,NA
butter,0.8 cup unsalted butter at room temperature,Misc_107,NA
butter,1.0 cup unsalted butter at room temperature,Misc_108,NA
butter,2.0 cups butter,Misc_109,NA
butter,12.0 ounces unsalted butter soft but cool about 65°f 18°c,Misc_110,0.88
butter,1.06666666667 cup unsalted butter  melted and cooled at least 10 minutes 226g,Misc_111,NA
butter,5.33333333333 sticks butter at room temperature,Misc_112,NA
butter,1.2 cups unsalted butter at room temperature,Misc_114,0.82
butter,0.923076923077 cup 1 stick salted butter softened,Misc_35,0.6
butter,0.6 cup 1 stick salted butter very soft,Misc_41,NA
butter,1.2 cup 2 sticks lightly salted butter at room temperature,Misc_64,NA
butter,2.0 cup salted butter,Misc_80,NA
cake flour,1.0 cup cake flour,AR_119,0.845714283
cake flour,0.133333333333 cups unbleached cake flour,E_146,0.5
cake flour,8.0 cups cake flour,Misc_1,1
cake flour,"3.2 	cup cake flour",Misc_49,NA
cake flour,2.5 cups cake flour,Misc_94,NA
cake flour,2.33333333333 cups cake flour,Misc_100,NA
cake mix,18.25 ounce yellow cake mix,AR_23,0.869999981
cake mix,36.5 ounce moist yellow cake mix,AR_99,0.858333302
cake mix,24.333 ounce package yellow cake mix,AR_113,0.8
cherries,1.41176470588 cup dried tart cherries about,E_294,0.75
chestnut,1.3333333333333333 teaspoon sweetened chestnut puree,AR_44,0.9
chocolate chip,6.857142857142857 ounce squares german sweet chocolate chopped,AR_16,0.85882349
chocolate chip,0.4444444444444444 cup candy coated chocolate pieces,AR_33,0.826666641
chocolate chip,1.3333333333333333 ounce rosemary flavored chocolate grated,AR_44,0.9
chocolate chip,2.0 cups nestle® toll house® semi sweet chocolate morsels,AR_164,0.917012405
chocolate chip,1.6 cups nestl� toll house semi sweet chocolate morsels,E_91,1
chocolate chip,16.0 ounces bittersweet or semisweet chocolate chopped,E_95,1
chocolate chip,8.0 ounces white chocolate chopped,E_95,1
chocolate chip,0.6 cup dark chocolate covered cacao nibs,E_145,0
chocolate chip,0.0888888888889 cup bittersweet chocolate chunks ideally about 72% cacao,E_146,0.5
chocolate chip,16.0 ounces semisweet or bittersweet chocolate do not exceed 72% cacao coarsely chopped,E_215,0.875
chocolate chip,0.666666666667 cup semisweet chocolate chunks,E_282,1
chocolate chip,12.7058823529 ounces fine quality bittersweet not unsweetened or semisweet chocolate,E_294,0.75
chocolate chip,30.0 ounces bittersweet or semisweet chocolate chopped,E_360,1
chocolate chip,3.70909090909 cup dark chocolate chopped,E_399,1
chocolate chip,5.0 pounds bittersweet chocolate disks or fèves at least 60 percent cacao content see note,Misc_1,1
chocolate chip,2.90909090909 cups chopped bittersweet chocolate chunks and shavings,Misc_5,0.8
chocolate chip,3.0 cups chopped bittersweet chocolate peasize pieces and shavings,Misc_6,0.8
chocolate chip,4.8 cups chopped bittersweet chocolate chunks and shavings,Misc_7,0.8
